_Eihop,_P0,hops,d,_R,_Nb
0.968,0.208,1,135,250,90
0.36,0.43,1,135,250,90
0.356,0.129,1,135,250,90
1.51,0.219,1,135,250,90
0.781,0.180,1,135,250,90
0.651,0.176,1,135,250,90
0.18,0.28,1,135,250,90
0.968,0.208,1,135,250,90
0.108,0.72,1,135,250,90
0.918,0.198,2,67,250,90
1.04,0.216,2,67,250,90
1.33,0.208,1,135,250,90
0.295,0.115,1,135,250,90
0.68,0.57,1,135,250,90
0.363,0.129,1,135,250,90
0.68,0.57,1,135,250,90
0.190,0.86,1,135,250,90
0.14,0.28,2,67,250,90
0.190,0.90,1,135,250,90
0.954,0.205,1,135,250,90
0.216,0.100,1,135,250,90
0.673,0.165,1,135,250,90
0.630,0.165,1,135,250,90
0.252,0.104,1,135,250,90
0.10,0.18,1,135,250,90
0.327,0.104,2,67,250,90
0.03,0.14,2,67,250,90
0.820,0.176,1,135,250,90
0.756,0.183,2,67,250,90
0.194,0.90,1,135,250,90
0.03,0.14,1,135,250,90
0.108,0.72,1,135,250,90
0.745,0.183,2,67,250,90
0.795,0.183,1,135,250,90
0.86,0.54,2,67,250,90
0.270,0.108,1,135,250,90
0.360,0.129,1,135,250,90
0.68,0.57,1,135,250,90
0.986,0.212,2,67,250,90
0.165,0.75,2,67,250,90
0.338,0.118,1,135,250,90
0.288,0.104,2,67,250,90
0.61,0.50,1,135,250,90
0.201,0.93,2,67,250,90
0.644,0.169,2,67,250,90
0.651,0.162,1,135,250,90
0.360,0.129,1,135,250,90
0.216,0.100,2,67,250,90
0.972,0.208,1,135,250,90
0.226,0.93,2,67,250,90
0.194,0.90,1,135,250,90
0.313,0.111,2,67,250,90
0.770,0.190,2,67,250,90
0.39,0.36,2,67,250,90
0.464,0.136,1,135,250,90
0.07,0.18,2,67,250,90
0.745,0.183,2,67,250,90
0.928,0.187,1,135,250,90
0.518,0.136,2,67,250,90
0.21,0.28,1,135,250,90
0.860,0.194,1,135,250,90
0.208,0.93,2,67,250,90
0.424,0.136,1,135,250,90
0.486,0.140,2,67,250,90
0.244,0.97,1,135,250,90
0.03,0.14,2,67,250,90
0.255,0.104,2,67,250,90
1.54,0.212,1,135,250,90
0.111,0.72,1,135,250,90
0.226,0.100,2,67,250,90
0.982,0.198,1,135,250,90
0.612,0.165,2,67,250,90
0.198,0.90,1,135,250,90
0.856,0.198,2,67,250,90
0.972,0.208,1,135,250,90
0.03,0.14,1,135,250,90
0.982,0.198,2,67,250,90
0.867,0.187,2,67,250,90
0.32,0.36,1,135,250,90
0.885,0.190,1,135,250,90
0.158,0.86,1,135,250,90
0.158,0.86,2,67,250,90
0.108,0.72,1,135,250,90
1.15,0.205,2,67,250,90
0.230,0.93,1,135,250,90
0.133,0.72,1,135,250,90
0.14,0.28,2,67,250,90
0.198,0.93,2,67,250,90
0.806,0.172,1,135,250,90
1.15,0.205,2,67,250,90
1.00,0.201,1,135,250,90
0.03,0.14,2,67,250,90
0.604,0.162,1,135,250,90
0.255,0.93,2,67,250,90
0.918,0.190,1,135,250,90
0.478,0.136,1,135,250,90
0.921,0.198,1,135,250,90
0.288,0.115,1,135,250,90
0.36,0.43,2,67,250,90
0.57,0.46,1,135,250,90
0.03,0.14,1,135,250,90
0.277,0.100,2,67,250,90
0.493,0.140,2,67,250,90
0.277,0.108,1,135,250,90
0.630,0.154,2,67,250,90
0.331,0.104,1,135,250,90
0.03,0.14,2,67,250,90
0.374,0.126,2,67,250,90
0.07,0.14,2,67,250,90
0.374,0.126,1,135,250,90
0.666,0.165,2,67,250,90
0.158,0.86,2,67,250,90
0.842,0.194,2,67,250,90
0.554,0.154,1,135,250,90
0.986,0.212,2,67,250,90
0.298,0.111,1,135,250,90
0.57,0.50,2,67,250,90
1.00,0.201,2,67,250,90
0.673,0.169,1,135,250,90
0.118,0.64,1,135,250,90
0.14,0.28,2,67,250,90
0.183,0.86,2,67,250,90
0.68,0.50,1,135,250,90
0.835,0.180,2,67,250,90
0.622,0.165,1,135,250,90
0.583,0.154,2,67,250,90
0.158,0.86,1,135,250,90
0.367,0.126,2,67,250,90
0.619,0.147,2,67,250,90
0.691,0.169,1,135,250,90
0.108,0.72,1,135,250,90
0.14,0.28,1,135,250,90
0.842,0.190,2,67,250,90
0.39,0.43,1,135,250,90
0.03,0.14,2,67,250,90
0.108,0.72,1,135,250,90
0.68,0.43,2,67,250,90
0.439,0.144,2,67,250,90
0.741,0.165,2,67,250,90
0.637,0.158,1,135,250,90
0.68,0.57,2,67,250,90
0.637,0.154,1,135,250,90
0.180,0.72,1,135,250,90
0.738,0.183,2,67,250,90
0.403,0.129,2,67,250,90
0.03,0.14,1,135,250,90
0.43,0.43,1,135,250,90
0.03,0.14,2,67,250,90
0.36,0.43,2,67,250,90
0.410,0.133,1,135,250,90
0.32,0.36,2,67,250,90
0.151,0.79,2,67,250,90
0.972,0.205,1,135,250,90
0.18,0.28,1,135,250,90
0.669,0.162,2,67,250,90
0.432,0.140,2,67,250,90
0.428,0.126,1,135,250,90
0.262,0.108,2,67,250,90
0.104,0.61,1,135,250,90
0.14,0.28,1,135,250,90
0.144,0.79,2,67,250,90
0.14,0.28,1,135,250,90
0.18,0.28,1,135,250,90
0.763,0.176,2,67,250,90
0.14,0.28,1,135,250,90
0.439,0.129,2,67,250,90
0.248,0.97,1,135,250,90
0.36,0.43,1,135,250,90
0.118,0.64,2,67,250,90
0.122,0.68,2,67,250,90
0.144,0.79,2,67,250,90
0.781,0.180,1,135,250,90
0.158,0.86,1,135,250,90
0.954,0.205,2,67,250,90
0.39,0.36,1,135,250,90
0.97,0.61,2,67,250,90
0.111,0.72,1,135,250,90
0.460,0.147,2,67,250,90
0.72,0.50,2,67,250,90
0.795,0.183,1,135,250,90
0.450,0.136,2,67,250,90
0.421,0.136,1,135,250,90
0.165,0.86,2,67,250,90
0.68,0.57,1,135,250,90
0.97,0.64,2,67,250,90
0.183,0.75,2,67,250,90
0.46,0.43,1,135,250,90
0.03,0.14,2,67,250,90
0.64,0.43,1,135,250,90
0.738,0.183,2,67,250,90
0.248,0.97,1,135,250,90
0.201,0.97,2,67,250,90
0.36,0.43,1,135,250,90
0.75,0.39,2,67,250,90
0.14,0.28,1,135,250,90
0.183,0.72,2,67,250,90
0.291,0.115,1,135,250,90
0.14,0.28,1,135,250,90
0.532,0.140,2,67,250,90
0.108,0.72,1,135,250,90
0.97,0.68,2,67,250,90
0.158,0.86,2,67,250,90
0.36,0.43,2,67,250,90
0.835,0.180,1,135,250,90
0.108,0.72,1,135,250,90
0.288,0.115,2,67,250,90
0.118,0.61,1,135,250,90
0.14,0.28,2,67,250,90
0.03,0.14,1,135,250,90
0.298,0.108,2,67,250,90
0.939,0.198,2,67,250,90
0.464,0.133,2,67,250,90
0.680,0.169,1,135,250,90
0.230,0.100,2,67,250,90
0.21,0.21,1,135,250,90
0.97,0.64,2,67,250,90
0.417,0.133,1,135,250,90
0.298,0.108,2,67,250,90
1.22,0.205,1,135,250,90
0.889,0.198,2,67,250,90
0.604,0.151,1,135,250,90
0.68,0.46,1,135,250,90
0.900,0.198,2,67,250,90
0.36,0.43,1,135,250,90
0.338,0.118,2,67,250,90
0.219,0.100,1,135,250,90
0.651,0.176,1,135,250,90
0.03,0.14,2,67,250,90
0.572,0.154,1,135,250,90
0.18,0.28,1,135,250,90
0.03,0.14,2,67,250,90
0.158,0.86,2,67,250,90
0.162,0.86,1,135,250,90
0.856,0.198,2,67,250,90
0.03,0.14,1,135,250,90
0.68,0.57,2,67,250,90
0.03,0.14,1,135,250,90
0.183,0.86,2,67,250,90
0.824,0.190,2,67,250,90
0.424,0.136,1,135,250,90
0.410,0.133,2,67,250,90
0.18,0.28,1,135,250,90
0.291,0.104,2,67,250,90
0.111,0.72,1,135,250,90
0.187,0.93,2,67,250,90
0.997,0.201,2,67,250,90
0.122,0.68,1,135,250,90
0.262,0.108,2,67,250,90
0.57,0.39,1,135,250,90
0.572,0.154,2,67,250,90
0.32,0.39,2,67,250,90
0.676,0.169,1,135,250,90
0.716,0.169,2,67,250,90
0.705,0.162,1,135,250,90
0.97,0.64,1,135,250,90
0.572,0.154,2,67,250,90
0.54,0.46,1,135,250,90
1.22,0.219,1,135,250,90
0.39,0.43,1,135,250,90
0.90,0.61,2,67,250,90
0.79,0.57,1,135,250,90
0.356,0.115,2,67,250,90
0.14,0.28,1,135,250,90
0.842,0.194,2,67,250,90
0.720,0.180,1,135,250,90
0.54,0.43,2,67,250,90
1.123,0.226,1,135,250,90
0.14,0.28,2,67,250,90
0.777,0.180,1,135,250,90
0.14,0.28,1,135,250,90
0.824,0.187,2,67,250,90
0.28,0.25,2,67,250,90
0.777,0.180,1,135,250,90
0.36,0.43,2,67,250,90
0.824,0.190,2,67,250,90
0.716,0.165,1,135,250,90
0.03,0.14,2,67,250,90
0.270,0.86,1,135,250,90
0.903,0.194,2,67,250,90
0.709,0.176,1,135,250,90
0.320,0.104,2,67,250,90
0.205,0.93,2,67,250,90
0.406,0.118,1,135,250,90
0.907,0.194,1,135,250,90
0.03,0.14,1,135,250,90
0.396,0.129,2,67,250,90
0.122,0.68,2,67,250,90
0.939,0.198,1,135,250,90
0.284,0.115,2,67,250,90
0.896,0.187,1,135,250,90
0.201,0.82,1,135,250,90
0.68,0.57,1,135,250,90
0.03,0.14,1,135,250,90
0.129,0.72,2,67,250,90
0.244,0.100,2,67,250,90
0.597,0.158,2,67,250,90
0.568,0.154,2,67,250,90
0.97,0.57,1,135,250,90
0.32,0.39,2,67,250,90
0.997,0.212,2,67,250,90
0.543,0.147,1,135,250,90
0.248,0.104,1,135,250,90
0.684,0.154,2,67,250,90
0.03,0.14,1,135,250,90
0.244,0.97,2,67,250,90
0.18,0.28,2,67,250,90
0.295,0.108,1,135,250,90
0.223,0.100,2,67,250,90
0.154,0.86,1,135,250,90
0.03,0.14,1,135,250,90
0.36,0.32,2,67,250,90
0.594,0.154,2,67,250,90
1.105,0.223,2,67,250,90
0.291,0.108,1,135,250,90
0.327,0.118,1,135,250,90
0.39,0.43,1,135,250,90
0.262,0.108,2,67,250,90
1.123,0.226,1,135,250,90
0.388,0.115,2,67,250,90
0.777,0.180,1,135,250,90
0.414,0.133,2,67,250,90
0.180,0.90,2,67,250,90
0.817,0.176,1,135,250,90
0.14,0.28,2,67,250,90
0.597,0.162,1,135,250,90
0.846,0.176,2,67,250,90
0.504,0.136,1,135,250,90
1.40,0.208,2,67,250,90
0.460,0.136,1,135,250,90
1.105,0.223,1,135,250,90
0.417,0.136,2,67,250,90
0.975,0.198,1,135,250,90
0.03,0.14,1,135,250,90
0.108,0.72,2,67,250,90
0.950,0.201,2,67,250,90
0.100,0.54,1,135,250,90
0.334,0.122,2,67,250,90
0.572,0.154,1,135,250,90
1.112,0.223,1,135,250,90
0.205,0.93,1,135,250,90
0.460,0.147,2,67,250,90
0.853,0.198,1,135,250,90
0.18,0.28,2,67,250,90
0.702,0.169,1,135,250,90
0.140,0.79,1,135,250,90
0.07,0.18,1,135,250,90
0.07,0.18,2,67,250,90
0.68,0.57,2,67,250,90
0.108,0.72,1,135,250,90
0.831,0.190,1,135,250,90
0.651,0.176,2,67,250,90
0.471,0.136,1,135,250,90
0.25,0.36,1,135,250,90
0.579,0.158,2,67,250,90
1.29,0.208,2,67,250,90
0.777,0.190,1,135,250,90
0.14,0.28,2,67,250,90
0.468,0.129,1,135,250,90
0.03,0.14,1,135,250,90
1.155,0.234,1,135,250,90
0.266,0.97,1,135,250,90
0.820,0.190,2,67,250,90
0.97,0.64,2,67,250,90
0.201,0.93,1,135,250,90
0.838,0.194,2,67,250,90
0.97,0.54,1,135,250,90
0.190,0.90,2,67,250,90
0.39,0.43,2,67,250,90
0.219,0.90,1,135,250,90
0.360,0.115,2,67,250,90
0.842,0.194,1,135,250,90
1.22,0.216,1,135,250,90
0.162,0.86,1,135,250,90
0.601,0.162,1,135,250,90
0.594,0.162,2,67,250,90
0.25,0.28,1,135,250,90
1.108,0.223,2,67,250,90
0.136,0.75,1,135,250,90
0.903,0.194,2,67,250,90
0.14,0.28,1,135,250,90
0.799,0.180,2,67,250,90
0.327,0.118,2,67,250,90
0.982,0.198,1,135,250,90
0.453,0.133,2,67,250,90
0.338,0.118,1,135,250,90
0.75,0.57,1,135,250,90
0.586,0.144,2,67,250,90
0.360,0.126,1,135,250,90
0.190,0.90,1,135,250,90
0.244,0.93,2,67,250,90
0.03,0.07,1,135,250,90
0.14,0.25,1,135,250,90
0.43,0.36,1,135,250,90
0.108,0.72,1,135,250,90
0.190,0.90,2,67,250,90
0.547,0.158,2,67,250,90
0.97,0.64,1,135,250,90
0.309,0.111,2,67,250,90
0.39,0.43,2,67,250,90
0.21,0.25,2,67,250,90
1.126,0.226,1,135,250,90
0.172,0.86,1,135,250,90
0.903,0.194,2,67,250,90
0.428,0.126,1,135,250,90
0.813,0.187,2,67,250,90
0.93,0.50,1,135,250,90
1.36,0.208,2,67,250,90
0.716,0.165,2,67,250,90
0.514,0.140,1,135,250,90
0.846,0.194,1,135,250,90
0.766,0.176,1,135,250,90
0.104,0.61,2,67,250,90
0.478,0.140,1,135,250,90
0.03,0.14,1,135,250,90
0.284,0.115,1,135,250,90
0.885,0.190,2,67,250,90
0.205,0.86,2,67,250,90
0.248,0.97,1,135,250,90
0.144,0.68,2,67,250,90
0.183,0.86,2,67,250,90
0.57,0.46,1,135,250,90
0.442,0.144,2,67,250,90
0.669,0.162,1,135,250,90
0.68,0.57,2,67,250,90
0.464,0.136,2,67,250,90
0.151,0.79,2,67,250,90
0.572,0.151,1,135,250,90
0.18,0.28,1,135,250,90
0.457,0.144,2,67,250,90
0.982,0.198,1,135,250,90
0.284,0.115,1,135,250,90
0.889,0.190,2,67,250,90
0.288,0.104,1,135,250,90
0.417,0.126,2,67,250,90
0.18,0.28,1,135,250,90
0.93,0.61,1,135,250,90
0.475,0.140,1,135,250,90
0.162,0.86,2,67,250,90
0.03,0.14,1,135,250,90
0.21,0.32,2,67,250,90
0.954,0.205,1,135,250,90
0.453,0.122,2,67,250,90
0.147,0.82,1,135,250,90
0.867,0.187,2,67,250,90
0.03,0.14,2,67,250,90
0.828,0.190,2,67,250,90
0.25,0.32,2,67,250,90
0.824,0.176,1,135,250,90
0.07,0.14,1,135,250,90
0.108,0.72,1,135,250,90
0.136,0.75,1,135,250,90
0.39,0.43,2,67,250,90
0.266,0.108,1,135,250,90
0.399,0.122,2,67,250,90
0.07,0.14,2,67,250,90
0.68,0.57,2,67,250,90
0.576,0.151,2,67,250,90
0.547,0.147,1,135,250,90
0.14,0.28,1,135,250,90
1.40,0.219,1,135,250,90
0.237,0.93,2,67,250,90
0.07,0.14,2,67,250,90
0.248,0.100,1,135,250,90
0.457,0.144,1,135,250,90
0.489,0.144,2,67,250,90
0.666,0.165,2,67,250,90
0.738,0.180,1,135,250,90
0.86,0.57,1,135,250,90
0.108,0.72,2,67,250,90
0.252,0.100,1,135,250,90
0.25,0.28,2,67,250,90
0.511,0.147,1,135,250,90
0.547,0.144,2,67,250,90
0.223,0.100,1,135,250,90
0.561,0.162,2,67,250,90
0.918,0.194,1,135,250,90
0.32,0.32,1,135,250,90
0.183,0.86,2,67,250,90
0.421,0.136,1,135,250,90
0.03,0.10,1,135,250,90
0.280,0.115,1,135,250,90
0.910,0.205,1,135,250,90
0.111,0.72,1,135,250,90
0.964,0.194,2,67,250,90
0.136,0.75,2,67,250,90
0.615,0.165,1,135,250,90
0.550,0.144,1,135,250,90
0.90,0.57,2,67,250,90
0.766,0.176,1,135,250,90
0.108,0.72,1,135,250,90
0.828,0.190,1,135,250,90
0.280,0.115,1,135,250,90
0.334,0.118,2,67,250,90
0.183,0.82,1,135,250,90
0.03,0.14,1,135,250,90
0.255,0.100,2,67,250,90
0.208,0.97,1,135,250,90
0.136,0.75,1,135,250,90
0.36,0.43,1,135,250,90
1.108,0.223,1,135,250,90
0.93,0.61,1,135,250,90
0.273,0.108,1,135,250,90
0.36,0.32,2,67,250,90
0.982,0.208,2,67,250,90
0.10,0.25,2,67,250,90
0.957,0.201,1,135,250,90
0.846,0.194,1,135,250,90
0.824,0.190,2,67,250,90
0.709,0.176,1,135,250,90
0.18,0.28,1,135,250,90
0.716,0.176,2,67,250,90
0.25,0.28,1,135,250,90
0.108,0.72,2,67,250,90
0.68,0.57,1,135,250,90
0.82,0.57,2,67,250,90
0.637,0.158,1,135,250,90
0.108,0.72,2,67,250,90
0.630,0.154,1,135,250,90
0.54,0.46,2,67,250,90
0.14,0.28,1,135,250,90
0.100,0.64,2,67,250,90
0.500,0.147,1,135,250,90
0.453,0.147,1,135,250,90
0.500,0.147,1,135,250,90
0.824,0.190,2,67,250,90
0.612,0.165,1,135,250,90
0.03,0.14,1,135,250,90
0.367,0.118,1,135,250,90
0.918,0.205,2,67,250,90
0.212,0.90,1,135,250,90
0.511,0.151,2,67,250,90
0.201,0.90,1,135,250,90
0.39,0.43,1,135,250,90
0.208,0.97,2,67,250,90
0.32,0.36,1,135,250,90
0.18,0.28,1,135,250,90
0.356,0.129,2,67,250,90
0.255,0.90,1,135,250,90
0.777,0.190,1,135,250,90
0.795,0.183,2,67,250,90
0.424,0.126,2,67,250,90
0.878,0.187,1,135,250,90
0.72,0.57,1,135,250,90
0.766,0.190,1,135,250,90
0.360,0.129,1,135,250,90
0.64,0.43,2,67,250,90
0.730,0.180,1,135,250,90
0.03,0.14,2,67,250,90
0.36,0.43,2,67,250,90
0.43,0.36,1,135,250,90
0.554,0.162,2,67,250,90
0.50,0.43,1,135,250,90
0.280,0.115,1,135,250,90
0.68,0.57,1,135,250,90
0.630,0.154,2,67,250,90
0.158,0.86,1,135,250,90
0.10,0.18,2,67,250,90
0.619,0.165,1,135,250,90
0.316,0.111,2,67,250,90
0.694,0.172,1,135,250,90
0.399,0.126,2,67,250,90
0.07,0.14,1,135,250,90
0.716,0.165,2,67,250,90
0.345,0.122,1,135,250,90
0.03,0.14,1,135,250,90
0.64,0.43,1,135,250,90
0.68,0.57,1,135,250,90
0.763,0.176,2,67,250,90
0.824,0.190,1,135,250,90
0.36,0.43,1,135,250,90
0.226,0.93,2,67,250,90
0.07,0.14,2,67,250,90
0.32,0.32,1,135,250,90
0.910,0.194,2,67,250,90
0.633,0.169,1,135,250,90
0.07,0.18,2,67,250,90
0.608,0.151,1,135,250,90
0.03,0.14,1,135,250,90
0.723,0.180,2,67,250,90
0.637,0.158,2,67,250,90
0.129,0.72,2,67,250,90
0.226,0.90,1,135,250,90
0.522,0.151,1,135,250,90
0.36,0.43,1,135,250,90
0.68,0.46,2,67,250,90
0.190,0.86,1,135,250,90
0.14,0.28,2,67,250,90
0.550,0.147,2,67,250,90
0.190,0.90,1,135,250,90
0.25,0.28,1,135,250,90
0.108,0.72,1,135,250,90
0.216,0.100,2,67,250,90
0.68,0.57,1,135,250,90
0.824,0.190,2,67,250,90
0.972,0.208,1,135,250,90
0.280,0.115,2,67,250,90
0.21,0.25,2,67,250,90
0.972,0.208,1,135,250,90
0.03,0.14,1,135,250,90
0.277,0.108,2,67,250,90
0.46,0.32,2,67,250,90
0.133,0.72,1,135,250,90
0.54,0.43,1,135,250,90
0.723,0.180,2,67,250,90
0.03,0.14,1,135,250,90
0.39,0.43,1,135,250,90
0.795,0.183,2,67,250,90
0.75,0.50,2,67,250,90
0.622,0.165,1,135,250,90
0.151,0.82,1,135,250,90
0.291,0.115,1,135,250,90
0.612,0.165,2,67,250,90
0.50,0.43,1,135,250,90
0.572,0.154,2,67,250,90
0.547,0.147,2,67,250,90
0.280,0.115,1,135,250,90
0.212,0.100,1,135,250,90
0.352,0.115,2,67,250,90
0.07,0.14,1,135,250,90
0.14,0.28,1,135,250,90
0.802,0.183,2,67,250,90
0.759,0.172,1,135,250,90
0.680,0.169,2,67,250,90
0.705,0.176,1,135,250,90
0.136,0.75,1,135,250,90
0.442,0.144,1,135,250,90
0.367,0.133,1,135,250,90
0.108,0.72,1,135,250,90
0.151,0.72,2,67,250,90
0.626,0.169,2,67,250,90
0.198,0.93,1,135,250,90
0.154,0.86,1,135,250,90
0.741,0.187,2,67,250,90
0.720,0.176,1,135,250,90
0.136,0.79,2,67,250,90
0.36,0.43,1,135,250,90
0.666,0.165,2,67,250,90
0.943,0.190,2,67,250,90
0.97,0.64,1,135,250,90
0.316,0.115,2,67,250,90
0.255,0.104,1,135,250,90
0.169,0.79,1,135,250,90
0.414,0.133,1,135,250,90
0.450,0.144,1,135,250,90
0.212,0.100,1,135,250,90
0.968,0.208,2,67,250,90
0.14,0.28,1,135,250,90
0.601,0.162,2,67,250,90
0.586,0.158,1,135,250,90
0.460,0.133,2,67,250,90
0.694,0.172,2,67,250,90
0.936,0.201,1,135,250,90
0.108,0.72,2,67,250,90
0.878,0.187,1,135,250,90
0.18,0.28,2,67,250,90
0.558,0.151,2,67,250,90
0.255,0.104,1,135,250,90
0.14,0.28,1,135,250,90
0.450,0.133,2,67,250,90
1.33,0.208,2,67,250,90
0.792,0.180,1,135,250,90
0.266,0.104,2,67,250,90
0.810,0.172,1,135,250,90
0.14,0.28,2,67,250,90
0.03,0.14,2,67,250,90
0.36,0.43,2,67,250,90
0.478,0.129,1,135,250,90
1.69,0.216,1,135,250,90
0.10,0.18,1,135,250,90
0.770,0.190,1,135,250,90
0.363,0.118,1,135,250,90
0.558,0.151,2,67,250,90
0.370,0.118,2,67,250,90
0.824,0.190,1,135,250,90
0.356,0.129,2,67,250,90
0.709,0.176,1,135,250,90
0.122,0.61,1,135,250,90
0.158,0.86,1,135,250,90
0.18,0.28,2,67,250,90
0.486,0.144,1,135,250,90
0.327,0.118,2,67,250,90
0.320,0.111,1,135,250,90
0.579,0.133,2,67,250,90
0.500,0.147,1,135,250,90
0.252,0.100,2,67,250,90
0.36,0.43,1,135,250,90
0.918,0.198,2,67,250,90
0.07,0.18,1,135,250,90
0.295,0.115,2,67,250,90
0.716,0.154,1,135,250,90
0.424,0.126,2,67,250,90
0.277,0.111,1,135,250,90
0.255,0.104,2,67,250,90
0.777,0.180,1,135,250,90
0.460,0.136,1,135,250,90
0.198,0.93,1,135,250,90
0.568,0.154,1,135,250,90
0.140,0.75,2,67,250,90
0.50,0.43,1,135,250,90
0.108,0.72,1,135,250,90
0.356,0.129,1,135,250,90
1.108,0.223,1,135,250,90
0.630,0.165,1,135,250,90
0.43,0.43,1,135,250,90
0.446,0.144,1,135,250,90
0.68,0.57,1,135,250,90
0.360,0.129,1,135,250,90
0.975,0.205,1,135,250,90
0.18,0.28,2,67,250,90
0.547,0.147,1,135,250,90
0.756,0.187,1,135,250,90
0.144,0.79,1,135,250,90
0.144,0.79,2,67,250,90
0.453,0.133,1,135,250,90
0.360,0.129,2,67,250,90
0.54,0.46,1,135,250,90
0.104,0.64,1,135,250,90
0.118,0.64,1,135,250,90
0.18,0.28,1,135,250,90
0.68,0.57,1,135,250,90
0.36,0.43,2,67,250,90
0.655,0.176,2,67,250,90
0.928,0.187,1,135,250,90
0.194,0.86,1,135,250,90
0.158,0.86,1,135,250,90
0.360,0.129,2,67,250,90
0.68,0.57,1,135,250,90
0.14,0.28,1,135,250,90
0.601,0.162,1,135,250,90
0.50,0.43,1,135,250,90
0.388,0.126,1,135,250,90
0.972,0.205,1,135,250,90
0.957,0.205,1,135,250,90
0.475,0.144,1,135,250,90
1.44,0.219,1,135,250,90
0.61,0.50,1,135,250,90
0.903,0.194,1,135,250,90
0.68,0.57,1,135,250,90
0.68,0.57,1,135,250,90
0.655,0.176,1,135,250,90
0.36,0.43,1,135,250,90
0.568,0.162,1,135,250,90
0.39,0.43,1,135,250,90
0.68,0.57,1,135,250,90
0.07,0.14,1,135,250,90
0.68,0.57,1,135,250,90
0.50,0.43,2,67,250,90
0.838,0.190,1,135,250,90
0.219,0.100,2,67,250,90
0.198,0.90,1,135,250,90
0.360,0.129,1,135,250,90
0.892,0.205,1,135,250,90
0.846,0.190,1,135,250,90
0.86,0.57,2,67,250,90
0.28,0.28,1,135,250,90
0.342,0.122,1,135,250,90
0.39,0.43,1,135,250,90
0.75,0.57,1,135,250,90
0.475,0.144,2,67,250,90
0.108,0.72,1,135,250,90
0.327,0.118,1,135,250,90
0.158,0.86,2,67,250,90
0.903,0.194,1,135,250,90
0.14,0.28,1,135,250,90
0.18,0.28,1,135,250,90
0.03,0.14,1,135,250,90
0.03,0.14,1,135,250,90
0.25,0.28,1,135,250,90
0.82,0.57,1,135,250,90
0.230,0.93,1,135,250,90
0.525,0.154,1,135,250,90
0.111,0.72,2,67,250,90
0.338,0.118,1,135,250,90
0.68,0.57,1,135,250,90
0.158,0.86,1,135,250,90
0.378,0.118,1,135,250,90
0.601,0.162,1,135,250,90
0.36,0.43,1,135,250,90
0.705,0.172,1,135,250,90
0.723,0.180,1,135,250,90
1.123,0.226,1,135,250,90
0.18,0.28,1,135,250,90
1.33,0.219,1,135,250,90
0.280,0.115,1,135,250,90
0.158,0.86,1,135,250,90
0.788,0.190,1,135,250,90
0.36,0.43,1,135,250,90
0.284,0.115,1,135,250,90
1.159,0.234,1,135,250,90
0.327,0.118,1,135,250,90
0.781,0.190,1,135,250,90
0.360,0.129,1,135,250,90
0.208,0.97,1,135,250,90
1.18,0.219,1,135,250,90
0.669,0.176,1,135,250,90
0.18,0.28,1,135,250,90
1.159,0.234,1,135,250,90
0.266,0.108,1,135,250,90
0.514,0.147,2,67,250,90
0.842,0.194,1,135,250,90
0.514,0.151,1,135,250,90
0.198,0.90,1,135,250,90
0.442,0.144,1,135,250,90
0.68,0.57,1,135,250,90
0.03,0.14,1,135,250,90
0.75,0.57,1,135,250,90
0.280,0.115,1,135,250,90
