_Eihop,_P0,hops,d,_R,_Nb
0.327,0.86,1,135,250,90
0.223,0.72,1,135,250,90
0.43,0.32,1,135,250,90
0.378,0.93,1,135,250,90
0.277,0.79,1,135,250,90
0.140,0.57,1,135,250,90
0.36,0.28,1,135,250,90
0.118,0.54,1,135,250,90
0.158,0.61,1,135,250,90
0.241,0.72,1,135,250,90
0.219,0.72,1,135,250,90
0.10,0.18,1,135,250,90
0.162,0.61,2,67,250,90
0.68,0.39,1,135,250,90
0.86,0.43,1,135,250,90
0.273,0.79,1,135,250,90
0.14,0.18,1,135,250,90
0.25,0.25,1,135,250,90
0.36,0.25,1,135,250,90
0.216,0.72,1,135,250,90
0.450,0.100,1,135,250,90
0.147,0.57,1,135,250,90
0.36,0.28,1,135,250,90
0.504,0.108,1,135,250,90
0.14,0.18,1,135,250,90
0.82,0.43,1,135,250,90
0.140,0.54,1,135,250,90
0.403,0.97,1,135,250,90
0.259,0.75,1,135,250,90
0.25,0.25,1,135,250,90
0.504,0.108,1,135,250,90
0.349,0.90,1,135,250,90
0.306,0.82,1,135,250,90
0.226,0.72,1,135,250,90
0.162,0.61,1,135,250,90
0.352,0.90,1,135,250,90
0.104,0.46,1,135,250,90
0.36,0.28,1,135,250,90
0.32,0.25,1,135,250,90
0.75,0.39,1,135,250,90
0.165,0.61,1,135,250,90
0.07,0.14,2,67,250,90
0.140,0.57,1,135,250,90
0.241,0.72,1,135,250,90
0.252,0.75,2,67,250,90
0.446,0.100,2,67,250,90
0.165,0.61,2,67,250,90
0.532,0.111,1,135,250,90
0.334,0.86,1,135,250,90
0.43,0.32,1,135,250,90
0.471,0.104,1,135,250,90
0.180,0.64,1,135,250,90
0.572,0.115,1,135,250,90
0.03,0.10,1,135,250,90
0.165,0.61,1,135,250,90
0.298,0.82,1,135,250,90
0.493,0.108,1,135,250,90
0.223,0.72,1,135,250,90
0.432,0.100,1,135,250,90
0.493,0.108,1,135,250,90
0.205,0.68,1,135,250,90
0.396,0.97,1,135,250,90
0.565,0.115,1,135,250,90
0.03,0.10,1,135,250,90
0.568,0.115,1,135,250,90
0.237,0.75,1,135,250,90
0.532,0.111,1,135,250,90
0.54,0.36,1,135,250,90
0.198,0.68,1,135,250,90
0.180,0.64,1,135,250,90
0.72,0.39,1,135,250,90
0.219,0.68,1,135,250,90
0.162,0.61,1,135,250,90
0.349,0.90,1,135,250,90
0.252,0.75,1,135,250,90
0.298,0.82,1,135,250,90
0.450,0.100,1,135,250,90
0.46,0.32,1,135,250,90
0.522,0.108,1,135,250,90
0.536,0.108,1,135,250,90
0.471,0.104,1,135,250,90
0.252,0.75,1,135,250,90
0.104,0.50,1,135,250,90
0.90,0.46,1,135,250,90
0.100,0.46,1,135,250,90
0.212,0.72,1,135,250,90
0.266,0.79,1,135,250,90
0.435,0.100,1,135,250,90
0.496,0.108,1,135,250,90
0.126,0.54,1,135,250,90
0.486,0.104,1,135,250,90
0.25,0.25,1,135,250,90
0.536,0.108,1,135,250,90
0.25,0.25,1,135,250,90
0.252,0.75,1,135,250,90
0.90,0.46,1,135,250,90
0.421,0.97,1,135,250,90
0.266,0.79,1,135,250,90
0.352,0.90,1,135,250,90
0.540,0.111,1,135,250,90
0.21,0.21,1,135,250,90
0.273,0.79,1,135,250,90
0.108,0.50,1,135,250,90
0.543,0.111,1,135,250,90
0.586,0.118,1,135,250,90
0.295,0.82,1,135,250,90
0.457,0.104,1,135,250,90
0.25,0.21,1,135,250,90
0.446,0.97,1,135,250,90
0.442,0.100,1,135,250,90
0.07,0.14,1,135,250,90
0.03,0.07,2,67,250,90
0.100,0.50,1,135,250,90
0.190,0.64,1,135,250,90
0.93,0.46,1,135,250,90
0.68,0.39,1,135,250,90
0.248,0.75,1,135,250,90
0.216,0.72,1,135,250,90
0.100,0.50,1,135,250,90
0.68,0.39,1,135,250,90
0.03,0.10,1,135,250,90
0.104,0.50,1,135,250,90
0.561,0.115,1,135,250,90
0.244,0.75,1,135,250,90
0.118,0.54,1,135,250,90
0.176,0.64,1,135,250,90
0.532,0.111,1,135,250,90
0.234,0.75,1,135,250,90
