_Eihop,_P0,hops,d,_R,_Nb
0.576,0.133,1,135,250,90
0.122,0.61,1,135,250,90
0.259,0.90,1,135,250,90
0.770,0.154,2,67,250,90
0.342,0.97,1,135,250,90
0.327,0.100,1,135,250,90
0.82,0.50,1,135,250,90
0.262,0.90,1,135,250,90
0.64,0.43,1,135,250,90
0.03,0.10,1,135,250,90
0.104,0.57,1,135,250,90
0.190,0.75,1,135,250,90
0.151,0.68,1,135,250,90
0.104,0.57,1,135,250,90
0.262,0.90,1,135,250,90
0.223,0.82,1,135,250,90
0.165,0.72,1,135,250,90
0.136,0.64,1,135,250,90
0.32,0.32,1,135,250,90
0.14,0.21,1,135,250,90
0.108,0.54,1,135,250,90
0.82,0.50,1,135,250,90
0.615,0.129,1,135,250,90
0.712,0.147,1,135,250,90
0.100,0.54,1,135,250,90
0.622,0.136,1,135,250,90
0.338,0.100,1,135,250,90
0.03,0.10,1,135,250,90
0.637,0.140,1,135,250,90
0.176,0.72,1,135,250,90
0.478,0.122,1,135,250,90
0.154,0.68,1,135,250,90
0.709,0.147,1,135,250,90
0.493,0.118,1,135,250,90
0.234,0.79,1,135,250,90
0.43,0.36,1,135,250,90
0.82,0.50,1,135,250,90
0.108,0.57,1,135,250,90
0.403,0.111,1,135,250,90
0.18,0.25,1,135,250,90
0.03,0.10,2,67,250,90
0.435,0.111,1,135,250,90
0.223,0.82,1,135,250,90
0.428,0.115,1,135,250,90
0.316,0.93,1,135,250,90
0.190,0.75,2,67,250,90
0.702,0.147,2,67,250,90
0.190,0.72,1,135,250,90
0.64,0.43,1,135,250,90
0.03,0.10,1,135,250,90
0.03,0.10,1,135,250,90
0.169,0.72,1,135,250,90
0.320,0.97,1,135,250,90
0.90,0.50,1,135,250,90
0.46,0.36,1,135,250,90
0.288,0.93,1,135,250,90
0.82,0.50,1,135,250,90
0.360,0.100,1,135,250,90
0.10,0.18,1,135,250,90
0.396,0.111,1,135,250,90
0.32,0.32,1,135,250,90
0.18,0.25,1,135,250,90
0.306,0.97,1,135,250,90
0.388,0.111,1,135,250,90
0.133,0.64,1,135,250,90
0.702,0.147,1,135,250,90
0.79,0.50,1,135,250,90
0.259,0.90,1,135,250,90
0.309,0.97,1,135,250,90
0.219,0.82,1,135,250,90
0.594,0.136,1,135,250,90
0.100,0.54,1,135,250,90
0.385,0.108,1,135,250,90
0.133,0.64,1,135,250,90
0.223,0.82,1,135,250,90
0.03,0.10,1,135,250,90
0.399,0.111,1,135,250,90
0.280,0.90,1,135,250,90
0.176,0.72,1,135,250,90
0.684,0.144,1,135,250,90
0.93,0.50,1,135,250,90
0.21,0.25,1,135,250,90
0.03,0.10,1,135,250,90
0.07,0.14,1,135,250,90
0.345,0.104,1,135,250,90
0.212,0.79,1,135,250,90
0.367,0.104,1,135,250,90
0.468,0.118,1,135,250,90
0.183,0.72,1,135,250,90
0.478,0.122,1,135,250,90
0.144,0.64,1,135,250,90
0.43,0.36,1,135,250,90
0.684,0.144,1,135,250,90
0.72,0.43,1,135,250,90
0.226,0.82,1,135,250,90
0.133,0.64,1,135,250,90
0.471,0.118,1,135,250,90
0.392,0.104,1,135,250,90
0.669,0.140,1,135,250,90
0.766,0.154,1,135,250,90
0.14,0.18,1,135,250,90
0.604,0.136,1,135,250,90
0.291,0.93,1,135,250,90
0.180,0.72,1,135,250,90
0.766,0.154,1,135,250,90
0.766,0.154,1,135,250,90
0.248,0.86,1,135,250,90
0.493,0.118,1,135,250,90
0.327,0.97,1,135,250,90
0.262,0.90,1,135,250,90
0.316,0.93,1,135,250,90
0.208,0.79,1,135,250,90
0.129,0.64,1,135,250,90
0.104,0.57,1,135,250,90
0.190,0.75,1,135,250,90
0.61,0.43,1,135,250,90
0.18,0.25,1,135,250,90
0.21,0.25,1,135,250,90
0.428,0.115,1,135,250,90
0.79,0.50,1,135,250,90
0.10,0.18,1,135,250,90
0.64,0.43,1,135,250,90
0.194,0.75,1,135,250,90
0.18,0.25,1,135,250,90
0.180,0.72,1,135,250,90
0.43,0.36,1,135,250,90
0.295,0.93,1,135,250,90
0.291,0.93,1,135,250,90
0.478,0.122,1,135,250,90
0.32,0.32,1,135,250,90
0.140,0.61,1,135,250,90
0.32,0.32,1,135,250,90
0.273,0.86,1,135,250,90
0.86,0.50,1,135,250,90
0.10,0.18,1,135,250,90
0.522,0.126,1,135,250,90
0.367,0.104,1,135,250,90
0.180,0.72,1,135,250,90
0.162,0.72,1,135,250,90
0.133,0.57,1,135,250,90
0.684,0.144,1,135,250,90
0.162,0.72,1,135,250,90
0.370,0.104,1,135,250,90
0.259,0.86,1,135,250,90
0.03,0.10,1,135,250,90
0.687,0.144,1,135,250,90
0.579,0.133,1,135,250,90
0.619,0.129,1,135,250,90
0.298,0.93,1,135,250,90
0.144,0.64,1,135,250,90
0.669,0.140,1,135,250,90
0.43,0.36,1,135,250,90
0.36,0.32,1,135,250,90
0.594,0.133,1,135,250,90
0.230,0.82,1,135,250,90
0.21,0.25,1,135,250,90
0.561,0.126,1,135,250,90
0.601,0.136,1,135,250,90
0.662,0.136,1,135,250,90
0.162,0.72,1,135,250,90
0.428,0.115,1,135,250,90
0.82,0.50,1,135,250,90
0.50,0.32,1,135,250,90
0.108,0.57,1,135,250,90
0.115,0.54,1,135,250,90
0.32,0.32,1,135,250,90
0.133,0.64,1,135,250,90
0.43,0.36,1,135,250,90
0.111,0.54,1,135,250,90
0.439,0.111,1,135,250,90
0.50,0.39,1,135,250,90
0.223,0.82,1,135,250,90
0.687,0.144,1,135,250,90
0.687,0.144,1,135,250,90
0.118,0.57,1,135,250,90
0.129,0.57,1,135,250,90
0.493,0.118,1,135,250,90
0.529,0.126,1,135,250,90
0.57,0.39,1,135,250,90
0.622,0.136,1,135,250,90
0.122,0.57,1,135,250,90
0.36,0.32,1,135,250,90
0.219,0.79,1,135,250,90
0.669,0.144,1,135,250,90
0.61,0.43,1,135,250,90
0.558,0.126,1,135,250,90
0.64,0.43,1,135,250,90
0.702,0.147,1,135,250,90
0.370,0.100,1,135,250,90
0.36,0.32,1,135,250,90
0.604,0.133,1,135,250,90
0.244,0.82,1,135,250,90
0.187,0.75,1,135,250,90
0.18,0.25,1,135,250,90
0.640,0.133,1,135,250,90
0.133,0.64,1,135,250,90
0.723,0.151,1,135,250,90
0.385,0.108,1,135,250,90
0.172,0.72,1,135,250,90
0.75,0.46,1,135,250,90
0.133,0.64,1,135,250,90
0.43,0.36,1,135,250,90
0.327,0.97,1,135,250,90
0.226,0.82,1,135,250,90
0.511,0.122,1,135,250,90
0.03,0.10,1,135,250,90
0.349,0.104,1,135,250,90
0.370,0.104,1,135,250,90
0.658,0.136,1,135,250,90
0.43,0.36,1,135,250,90
0.64,0.43,1,135,250,90
0.594,0.136,1,135,250,90
0.694,0.144,1,135,250,90
0.212,0.79,1,135,250,90
0.288,0.93,1,135,250,90
0.39,0.32,1,135,250,90
0.536,0.129,1,135,250,90
0.252,0.86,1,135,250,90
0.100,0.54,1,135,250,90
0.104,0.57,1,135,250,90
0.266,0.90,1,135,250,90
0.32,0.32,1,135,250,90
0.219,0.82,1,135,250,90
0.450,0.115,1,135,250,90
0.10,0.18,1,135,250,90
0.637,0.140,1,135,250,90
0.648,0.140,1,135,250,90
0.615,0.136,1,135,250,90
0.39,0.25,1,135,250,90
0.140,0.64,1,135,250,90
0.698,0.144,1,135,250,90
0.324,0.97,1,135,250,90
0.187,0.75,1,135,250,90
0.86,0.50,2,67,250,90
0.687,0.144,1,135,250,90
0.07,0.14,1,135,250,90
0.36,0.32,1,135,250,90
0.108,0.57,1,135,250,90
0.770,0.154,1,135,250,90
0.324,0.97,1,135,250,90
0.428,0.115,1,135,250,90
0.752,0.151,1,135,250,90
0.97,0.54,1,135,250,90
0.313,0.97,1,135,250,90
0.43,0.36,1,135,250,90
0.374,0.100,1,135,250,90
0.338,0.93,1,135,250,90
0.115,0.46,2,67,250,90
0.273,0.86,1,135,250,90
0.03,0.10,1,135,250,90
0.342,0.100,1,135,250,90
0.295,0.90,1,135,250,90
0.320,0.97,1,135,250,90
0.32,0.32,1,135,250,90
0.770,0.154,2,67,250,90
0.162,0.72,1,135,250,90
0.03,0.10,1,135,250,90
0.482,0.122,1,135,250,90
0.626,0.136,1,135,250,90
0.82,0.50,1,135,250,90
0.536,0.129,1,135,250,90
0.259,0.86,1,135,250,90
0.770,0.154,1,135,250,90
0.237,0.82,1,135,250,90
0.367,0.104,1,135,250,90
0.39,0.32,1,135,250,90
0.522,0.126,1,135,250,90
0.403,0.111,1,135,250,90
0.392,0.111,1,135,250,90
0.277,0.90,1,135,250,90
0.39,0.32,1,135,250,90
0.716,0.144,1,135,250,90
0.82,0.50,1,135,250,90
0.140,0.64,1,135,250,90
0.752,0.151,1,135,250,90
0.367,0.104,1,135,250,90
0.266,0.90,1,135,250,90
0.468,0.118,1,135,250,90
0.248,0.86,1,135,250,90
0.133,0.64,1,135,250,90
0.216,0.79,1,135,250,90
0.97,0.43,1,135,250,90
0.547,0.129,1,135,250,90
0.61,0.43,1,135,250,90
0.108,0.57,1,135,250,90
0.64,0.43,1,135,250,90
0.54,0.39,1,135,250,90
0.46,0.36,1,135,250,90
0.111,0.57,1,135,250,90
0.10,0.18,1,135,250,90
0.03,0.10,1,135,250,90
0.428,0.111,1,135,250,90
0.414,0.111,1,135,250,90
0.320,0.97,1,135,250,90
0.482,0.122,1,135,250,90
0.482,0.118,1,135,250,90
0.82,0.50,1,135,250,90
0.32,0.32,1,135,250,90
0.212,0.79,1,135,250,90
0.266,0.90,1,135,250,90
0.226,0.82,1,135,250,90
0.669,0.140,1,135,250,90
0.03,0.10,1,135,250,90
0.259,0.90,1,135,250,90
0.18,0.25,1,135,250,90
0.727,0.151,1,135,250,90
0.03,0.10,1,135,250,90
0.07,0.14,1,135,250,90
0.565,0.129,1,135,250,90
0.187,0.75,1,135,250,90
0.61,0.43,1,135,250,90
0.57,0.39,1,135,250,90
0.262,0.82,1,135,250,90
0.104,0.57,1,135,250,90
0.10,0.18,1,135,250,90
0.622,0.133,1,135,250,90
0.165,0.72,1,135,250,90
0.270,0.90,1,135,250,90
0.734,0.151,1,135,250,90
0.486,0.122,1,135,250,90
0.111,0.57,1,135,250,90
0.698,0.140,1,135,250,90
0.604,0.133,1,135,250,90
0.21,0.25,1,135,250,90
0.43,0.36,1,135,250,90
0.637,0.136,1,135,250,90
0.298,0.97,1,135,250,90
0.111,0.54,1,135,250,90
0.374,0.104,1,135,250,90
0.39,0.32,1,135,250,90
0.36,0.32,1,135,250,90
0.190,0.75,1,135,250,90
0.43,0.36,1,135,250,90
0.320,0.97,1,135,250,90
0.363,0.100,1,135,250,90
0.259,0.90,1,135,250,90
0.79,0.46,1,135,250,90
0.687,0.144,1,135,250,90
0.10,0.18,1,135,250,90
0.522,0.126,1,135,250,90
0.392,0.111,1,135,250,90
0.187,0.75,1,135,250,90
0.320,0.97,1,135,250,90
0.622,0.136,1,135,250,90
0.608,0.133,1,135,250,90
0.32,0.32,1,135,250,90
0.442,0.104,1,135,250,90
0.133,0.64,1,135,250,90
0.414,0.111,2,67,250,90
0.104,0.57,2,67,250,90
0.550,0.126,1,135,250,90
0.313,0.93,2,67,250,90
0.298,0.90,1,135,250,90
0.18,0.25,2,67,250,90
0.36,0.32,1,135,250,90
0.64,0.43,1,135,250,90
0.234,0.82,2,67,250,90
0.414,0.111,1,135,250,90
0.356,0.100,1,135,250,90
0.478,0.118,2,67,250,90
0.666,0.140,2,67,250,90
0.306,0.93,1,135,250,90
0.79,0.46,1,135,250,90
0.352,0.100,1,135,250,90
0.32,0.32,1,135,250,90
0.162,0.72,1,135,250,90
0.122,0.61,1,135,250,90
0.10,0.18,1,135,250,90
0.140,0.57,1,135,250,90
0.331,0.93,1,135,250,90
0.360,0.100,1,135,250,90
0.356,0.100,1,135,250,90
0.18,0.25,1,135,250,90
0.208,0.79,1,135,250,90
0.730,0.147,1,135,250,90
0.07,0.10,1,135,250,90
0.129,0.61,2,67,250,90
0.97,0.46,1,135,250,90
0.151,0.64,2,67,250,90
0.223,0.82,1,135,250,90
0.25,0.25,1,135,250,90
0.399,0.111,1,135,250,90
0.14,0.21,1,135,250,90
0.158,0.64,1,135,250,90
0.338,0.97,1,135,250,90
0.104,0.57,1,135,250,90
0.136,0.61,1,135,250,90
0.10,0.18,1,135,250,90
0.21,0.25,1,135,250,90
0.36,0.32,1,135,250,90
0.25,0.25,1,135,250,90
0.478,0.118,1,135,250,90
0.162,0.72,1,135,250,90
0.604,0.133,1,135,250,90
0.133,0.64,1,135,250,90
0.633,0.133,1,135,250,90
0.687,0.144,1,135,250,90
0.18,0.25,1,135,250,90
0.10,0.18,1,135,250,90
0.10,0.18,1,135,250,90
0.18,0.25,1,135,250,90
0.712,0.144,2,67,250,90
0.468,0.118,1,135,250,90
0.43,0.36,1,135,250,90
0.342,0.104,1,135,250,90
0.478,0.122,1,135,250,90
0.111,0.57,1,135,250,90
0.154,0.68,1,135,250,90
0.507,0.122,1,135,250,90
0.133,0.64,1,135,250,90
0.36,0.28,1,135,250,90
0.684,0.144,1,135,250,90
0.03,0.10,1,135,250,90
0.50,0.36,1,135,250,90
0.183,0.72,1,135,250,90
0.86,0.50,1,135,250,90
0.277,0.90,2,67,250,90
0.694,0.144,1,135,250,90
0.43,0.36,1,135,250,90
0.280,0.90,1,135,250,90
0.144,0.64,1,135,250,90
0.07,0.14,1,135,250,90
0.03,0.10,1,135,250,90
0.61,0.43,1,135,250,90
0.129,0.64,1,135,250,90
0.104,0.57,1,135,250,90
0.136,0.61,1,135,250,90
0.633,0.136,1,135,250,90
0.734,0.147,1,135,250,90
0.32,0.32,1,135,250,90
0.270,0.86,1,135,250,90
0.342,0.104,1,135,250,90
0.666,0.140,1,135,250,90
0.82,0.50,1,135,250,90
0.612,0.133,1,135,250,90
0.115,0.57,1,135,250,90
0.619,0.136,1,135,250,90
0.223,0.82,1,135,250,90
0.316,0.93,1,135,250,90
0.10,0.18,1,135,250,90
0.43,0.36,1,135,250,90
0.46,0.36,1,135,250,90
0.57,0.39,1,135,250,90
0.183,0.72,1,135,250,90
0.493,0.118,1,135,250,90
0.248,0.86,1,135,250,90
0.284,0.90,1,135,250,90
0.662,0.144,1,135,250,90
0.32,0.32,1,135,250,90
0.18,0.25,1,135,250,90
0.108,0.54,1,135,250,90
0.655,0.136,1,135,250,90
0.421,0.111,1,135,250,90
0.363,0.104,1,135,250,90
0.752,0.151,2,67,250,90
0.709,0.144,1,135,250,90
0.03,0.10,1,135,250,90
0.57,0.39,1,135,250,90
0.32,0.32,1,135,250,90
0.532,0.126,1,135,250,90
0.338,0.100,1,135,250,90
0.115,0.57,1,135,250,90
0.216,0.75,1,135,250,90
0.79,0.50,1,135,250,90
0.36,0.32,1,135,250,90
0.237,0.82,2,67,250,90
0.07,0.14,1,135,250,90
0.61,0.43,1,135,250,90
0.223,0.82,2,67,250,90
0.633,0.136,2,67,250,90
0.115,0.57,1,135,250,90
0.565,0.129,1,135,250,90
0.86,0.50,1,135,250,90
0.460,0.111,1,135,250,90
0.720,0.151,1,135,250,90
0.03,0.10,1,135,250,90
0.244,0.82,2,67,250,90
0.126,0.61,1,135,250,90
0.162,0.72,1,135,250,90
0.21,0.25,1,135,250,90
0.608,0.136,1,135,250,90
0.525,0.126,1,135,250,90
0.90,0.50,1,135,250,90
0.464,0.115,1,135,250,90
0.75,0.46,1,135,250,90
0.270,0.90,1,135,250,90
0.608,0.133,1,135,250,90
0.14,0.18,1,135,250,90
0.111,0.57,1,135,250,90
0.43,0.32,1,135,250,90
0.637,0.133,1,135,250,90
0.651,0.136,1,135,250,90
0.183,0.68,1,135,250,90
0.424,0.111,2,67,250,90
0.489,0.118,1,135,250,90
0.75,0.46,1,135,250,90
0.655,0.144,1,135,250,90
0.734,0.147,1,135,250,90
0.590,0.129,1,135,250,90
0.18,0.25,1,135,250,90
0.50,0.39,1,135,250,90
0.03,0.10,1,135,250,90
0.129,0.61,1,135,250,90
0.388,0.104,2,67,250,90
0.176,0.72,2,67,250,90
0.54,0.39,2,67,250,90
0.61,0.39,1,135,250,90
0.471,0.118,1,135,250,90
0.82,0.50,2,67,250,90
0.90,0.50,2,67,250,90
0.266,0.90,2,67,250,90
0.680,0.136,1,135,250,90
0.687,0.144,1,135,250,90
0.363,0.100,1,135,250,90
0.18,0.25,1,135,250,90
0.25,0.25,1,135,250,90
0.28,0.28,2,67,250,90
0.248,0.86,1,135,250,90
0.640,0.140,2,67,250,90
0.288,0.82,1,135,250,90
0.172,0.68,2,67,250,90
0.378,0.108,1,135,250,90
0.93,0.50,1,135,250,90
0.187,0.75,1,135,250,90
0.525,0.126,1,135,250,90
0.18,0.21,1,135,250,90
0.03,0.10,1,135,250,90
0.79,0.46,1,135,250,90
0.327,0.97,1,135,250,90
0.496,0.118,1,135,250,90
0.21,0.25,1,135,250,90
0.50,0.39,1,135,250,90
0.396,0.111,1,135,250,90
0.64,0.43,1,135,250,90
0.86,0.50,1,135,250,90
0.554,0.126,1,135,250,90
0.277,0.90,1,135,250,90
0.93,0.50,1,135,250,90
0.676,0.140,1,135,250,90
0.10,0.18,2,67,250,90
0.709,0.147,1,135,250,90
0.25,0.28,1,135,250,90
0.64,0.39,1,135,250,90
0.687,0.140,2,67,250,90
0.612,0.133,2,67,250,90
0.54,0.39,1,135,250,90
0.237,0.82,2,67,250,90
0.190,0.75,1,135,250,90
0.205,0.75,2,67,250,90
0.21,0.25,2,67,250,90
0.72,0.43,1,135,250,90
0.18,0.25,2,67,250,90
0.64,0.39,1,135,250,90
0.414,0.111,2,67,250,90
0.208,0.79,2,67,250,90
0.331,0.100,1,135,250,90
0.28,0.28,2,67,250,90
0.61,0.43,2,67,250,90
0.176,0.72,1,135,250,90
0.10,0.18,1,135,250,90
0.133,0.64,2,67,250,90
0.03,0.10,1,135,250,90
0.136,0.64,2,67,250,90
0.151,0.64,2,67,250,90
0.446,0.111,1,135,250,90
0.126,0.57,2,67,250,90
0.216,0.75,1,135,250,90
0.32,0.32,1,135,250,90
0.230,0.82,2,67,250,90
0.61,0.43,1,135,250,90
0.32,0.32,2,67,250,90
0.590,0.129,2,67,250,90
0.651,0.136,1,135,250,90
0.32,0.32,1,135,250,90
0.183,0.75,2,67,250,90
0.32,0.32,1,135,250,90
0.82,0.50,2,67,250,90
0.302,0.90,2,67,250,90
0.219,0.82,1,135,250,90
0.536,0.129,2,67,250,90
0.478,0.118,1,135,250,90
0.514,0.118,2,67,250,90
0.03,0.10,2,67,250,90
0.381,0.108,1,135,250,90
0.43,0.36,1,135,250,90
0.309,0.93,2,67,250,90
0.03,0.10,2,67,250,90
0.280,0.90,1,135,250,90
0.43,0.36,2,67,250,90
0.169,0.72,1,135,250,90
0.43,0.36,2,67,250,90
0.46,0.36,1,135,250,90
0.428,0.115,1,135,250,90
0.03,0.10,1,135,250,90
0.658,0.144,2,67,250,90
0.406,0.108,1,135,250,90
0.331,0.97,1,135,250,90
0.61,0.43,1,135,250,90
0.25,0.25,2,67,250,90
0.471,0.118,1,135,250,90
0.342,0.97,1,135,250,90
0.450,0.111,1,135,250,90
0.486,0.122,1,135,250,90
0.115,0.57,2,67,250,90
0.129,0.61,1,135,250,90
0.79,0.46,1,135,250,90
0.190,0.75,2,67,250,90
0.478,0.118,2,67,250,90
0.442,0.111,1,135,250,90
0.363,0.100,1,135,250,90
0.18,0.25,1,135,250,90
0.320,0.97,2,67,250,90
0.97,0.50,1,135,250,90
0.100,0.50,2,67,250,90
0.190,0.75,1,135,250,90
0.28,0.21,2,67,250,90
0.720,0.147,1,135,250,90
0.82,0.50,1,135,250,90
0.496,0.122,2,67,250,90
0.478,0.122,2,67,250,90
0.230,0.79,1,135,250,90
0.190,0.75,2,67,250,90
0.320,0.97,2,67,250,90
0.630,0.136,1,135,250,90
0.14,0.21,2,67,250,90
0.43,0.36,2,67,250,90
0.705,0.147,1,135,250,90
0.586,0.126,1,135,250,90
0.82,0.50,2,67,250,90
0.345,0.104,2,67,250,90
0.547,0.126,1,135,250,90
